iteration,sampled_patient_clusters,sampled_rows,positive_count,m1_roc_auc,m2_roc_auc,roc_auc_difference_m2_minus_m1,m1_average_precision,m2_average_precision,average_precision_difference_m2_minus_m1,m1_sensitivity,m2_sensitivity,sensitivity_difference_m2_minus_m1
151,412,6258,136,0.9050423256529008,0.9201974076138133,0.015155081960912531,0.21513476362316558,0.191741412411683,-0.023393351211482588,0.9779411764705882,0.9558823529411765,-0.022058823529411686
152,412,6282,115,0.8911104687643207,0.8971961562594737,0.006085687495153036,0.21946046504363595,0.19478792612747353,-0.024672538916162418,0.9739130434782609,0.9043478260869565,-0.06956521739130439
153,412,6864,115,0.8955362147049161,0.9048851037512804,0.009348889046364328,0.1697751940394151,0.17824156711620232,0.008466373076787215,0.9739130434782609,0.9043478260869565,-0.06956521739130439
154,412,6802,101,0.8907862133773443,0.8815722790007698,-0.009213934376574473,0.1531948146176403,0.14892745096345592,-0.004267363654184397,0.9801980198019802,0.8712871287128713,-0.1089108910891089
155,412,6967,155,0.9045858352433088,0.8927395677457239,-0.011846267497584884,0.2009417347210943,0.16643999798142903,-0.03450173673966528,0.9806451612903225,0.9032258064516129,-0.07741935483870965
156,412,6722,143,0.9296139337179008,0.9255694905489708,-0.004044443168930045,0.3033722946045387,0.28990757587104826,-0.013464718733490422,0.986013986013986,0.9300699300699301,-0.05594405594405594
157,412,6956,144,0.89189624518823,0.9027905208129445,0.010894275624714567,0.13561442613361713,0.1590435710191001,0.023429144885482978,0.9791666666666666,0.9097222222222222,-0.06944444444444442
158,412,6675,111,0.894952539376671,0.8818288123589768,-0.013123727017694153,0.19214777387164808,0.1620182802490784,-0.03012949362256967,0.9819819819819819,0.8738738738738738,-0.10810810810810811
159,412,6789,118,0.9008356432725507,0.897766451806326,-0.003069191466224752,0.17314606832362672,0.14239697031490062,-0.030749098008726106,0.9915254237288136,0.8813559322033898,-0.11016949152542377
160,412,6730,150,0.889790273556231,0.8993039513677811,0.009513677811550103,0.160559052388629,0.16889210366118534,0.008333051272556347,0.9733333333333334,0.9,-0.07333333333333336
161,412,6241,110,0.9028350706543498,0.9090716329829036,0.006236562328553852,0.1981102145068213,0.2246176381379733,0.026507423631151994,0.9727272727272728,0.9090909090909091,-0.06363636363636371
162,412,6958,147,0.911352883540731,0.8925173064380649,-0.018835577102666035,0.23336173128647936,0.20981168218736163,-0.02355004909911773,0.9319727891156463,0.8707482993197279,-0.061224489795918435
163,412,6583,107,0.8933387403092944,0.8973232582706527,0.003984517961358347,0.14943141031745863,0.1419935418608148,-0.00743786845664382,0.9719626168224299,0.8785046728971962,-0.09345794392523366
164,412,6211,94,0.8912135346557727,0.887910914472746,-0.0033026201830267388,0.1665343532007533,0.17292420779086043,0.00638985459010713,0.9787234042553191,0.8936170212765957,-0.08510638297872342
165,412,7219,156,0.9041982959227756,0.9128920303350433,0.008693734412267728,0.16941272895456874,0.18716350430119882,0.017750775346630082,0.9743589743589743,0.9358974358974359,-0.038461538461538436
166,412,6702,111,0.8870436207714314,0.89144766067843,0.004404039906998558,0.1294754372410989,0.1514572893847937,0.021981852143694802,0.9819819819819819,0.9009009009009009,-0.08108108108108103
167,412,7311,113,0.9184741582593002,0.9086564114417229,-0.0098177468175773,0.17721073934421916,0.23149469854943078,0.05428395920521162,0.9557522123893806,0.8761061946902655,-0.07964601769911506
168,412,6688,145,0.9203117835855112,0.9200783148086662,-0.0002334687768450472,0.21063799649744713,0.2172614056930447,0.006623409195597563,0.993103448275862,0.9379310344827586,-0.05517241379310345
169,412,7322,125,0.9167986661108796,0.9076848686952896,-0.00911379741558993,0.21860115721852946,0.18001774470757437,-0.038583412510955095,0.992,0.928,-0.06399999999999995
170,412,6656,120,0.889233986128111,0.8877275856793145,-0.0015064004487964633,0.1363037097617562,0.17217454508308921,0.035870835321333006,0.9833333333333333,0.8916666666666667,-0.09166666666666656
171,412,6994,127,0.9119284401376434,0.8917469031967334,-0.02018153694090996,0.22000183264904682,0.2029285063195344,-0.017073326329512417,0.968503937007874,0.889763779527559,-0.07874015748031493
172,412,6586,120,0.8998814310753686,0.8877126507887411,-0.01216878028662749,0.18464252502816156,0.162971619549469,-0.021670905478692548,0.975,0.8833333333333333,-0.09166666666666667
173,412,6498,119,0.9073127291361756,0.9008985629053314,-0.0064141662308441205,0.17069736238234576,0.1478873263014129,-0.02281003608093285,0.957983193277311,0.9243697478991597,-0.03361344537815125
174,412,7066,126,0.9065173139380631,0.8950002287178079,-0.011517085220255185,0.23002077557924014,0.187029376305409,-0.04299139927383114,0.9761904761904762,0.873015873015873,-0.10317460317460314
175,412,6550,108,0.9208421010268263,0.9065823818229903,-0.014259719203835952,0.24363380734196735,0.20719613357801775,-0.0364376737639496,0.9907407407407407,0.9259259259259259,-0.06481481481481477
176,412,5916,100,0.8708407840440165,0.854351788170564,-0.01648899587345254,0.16858178992710346,0.17507739556474292,0.006495605637639457,0.95,0.83,-0.12
177,412,6523,110,0.8775002480756418,0.8759246133563926,-0.0015756347192491527,0.12325816952945921,0.11087197693890154,-0.012386192590557676,0.9818181818181818,0.9,-0.08181818181818179
178,412,6576,130,0.906194658583737,0.907164848803074,0.0009701902193369749,0.17163224235564592,0.18171237063082266,0.010080128275176736,0.9846153846153847,0.9153846153846154,-0.06923076923076932
179,412,6727,136,0.9026089498157023,0.8951790320133515,-0.007429917802350805,0.2066091845365915,0.17812726393473266,-0.028481920601858834,0.9632352941176471,0.8897058823529411,-0.07352941176470595
180,412,6541,110,0.9026759587792086,0.899977382281845,-0.002698576497363603,0.22109558678193708,0.17008056795333146,-0.051015018828605624,0.9818181818181818,0.9,-0.08181818181818179
181,412,6828,142,0.8888585777302163,0.8761728311839327,-0.012685746546283516,0.16803540484989984,0.1633477039845277,-0.004687700865372152,0.9647887323943662,0.8732394366197183,-0.09154929577464799
182,412,6829,120,0.8970027823321906,0.8961426193670194,-0.0008601629651711074,0.1977156671637916,0.19007679416729675,-0.00763887299649485,0.975,0.8916666666666667,-0.08333333333333326
183,412,6774,134,0.887651726308218,0.8708522522927531,-0.016799474015464888,0.17199379094741543,0.19131749211614565,0.019323701168730223,0.9626865671641791,0.8283582089552238,-0.13432835820895528
184,412,6345,164,0.8938969146203353,0.9008823262476273,0.0069854116272920486,0.1918593558731047,0.20136968114295858,0.009510325269853875,0.975609756097561,0.926829268292683,-0.04878048780487798
185,412,6552,99,0.8846249571493644,0.8709127537579422,-0.013712203391422206,0.12503654370881773,0.14062290651037485,0.015586362801557119,0.9393939393939394,0.8181818181818182,-0.12121212121212122
186,412,6803,130,0.9064381145603984,0.8852482449365411,-0.02118986962385727,0.20172842335147356,0.1496149266838819,-0.05211349666759166,0.9692307692307692,0.8538461538461538,-0.11538461538461542
187,412,7371,113,0.9195675446318617,0.9071284173460106,-0.01243912728585117,0.2315846140960872,0.21142870320099427,-0.020155910895092916,0.9557522123893806,0.8849557522123894,-0.07079646017699115
188,412,6918,107,0.905674849782581,0.9169320656387344,0.011257215856153469,0.12026058991741906,0.1405214648626274,0.02026087494520834,0.9719626168224299,0.9345794392523364,-0.03738317757009346
189,412,6101,88,0.9171454273316905,0.9053405122235157,-0.011804915108174718,0.1946314855667721,0.1471799132860579,-0.0474515722807142,0.9886363636363636,0.9204545454545454,-0.06818181818181823
190,412,6376,128,0.8942211507682458,0.8867700164052496,-0.00745113436299627,0.18457201852526456,0.17512096487327894,-0.00945105365198562,0.9765625,0.9140625,-0.0625
191,412,6535,134,0.8948695049980531,0.8910501390874093,-0.0038193659106438016,0.15389441960434622,0.1473945958027597,-0.006499823801586507,0.9925373134328358,0.9104477611940298,-0.08208955223880599
192,412,6033,96,0.9271289512099264,0.9269991157150075,-0.00012983549491896174,0.25772135989895306,0.20281669765781554,-0.05490466224113752,0.9895833333333334,0.96875,-0.02083333333333337
193,412,6583,139,0.9085859803777091,0.9106591821514856,0.0020732017737764563,0.20130239760792393,0.23377932045002303,0.032476922842099104,0.9856115107913669,0.8920863309352518,-0.09352517985611508
194,412,6504,150,0.9167327667610954,0.9148363235757003,-0.001896443185395058,0.2191219169624624,0.20953442600384775,-0.009587490958614636,0.98,0.9266666666666666,-0.053333333333333344
195,412,6409,93,0.8972059354293925,0.8938750876762889,-0.0033308477531036607,0.13580240565346607,0.12289495412097065,-0.012907451532495423,0.989247311827957,0.9247311827956989,-0.06451612903225812
196,412,6821,132,0.873347014773237,0.8586462622940423,-0.014700752479194668,0.1474120660945574,0.11811875203706823,-0.029293314057489167,0.9545454545454546,0.8484848484848485,-0.10606060606060608
197,412,6462,125,0.8841104623638946,0.8737093261795803,-0.010401136184314264,0.18379113413982368,0.16410067900899505,-0.01969045513082862,0.984,0.84,-0.14400000000000002
198,412,6900,129,0.8931764398786892,0.9105052440927394,0.017328804214050142,0.1381054411355628,0.16888941455376333,0.030783973418200522,0.9922480620155039,0.9457364341085271,-0.046511627906976716
199,412,6635,117,0.9157245025609555,0.9166024133038554,0.00087791074289989,0.2158958051117158,0.207187443802081,-0.008708361309634788,0.9914529914529915,0.9145299145299145,-0.07692307692307698
200,412,6634,111,0.8750947789733624,0.8564013960304011,-0.0186933829429613,0.10835058480659915,0.10529526766389445,-0.003055317142704697,0.963963963963964,0.8198198198198198,-0.14414414414414423
201,412,6504,116,0.9041157450391899,0.9069929069591692,0.002877161919979332,0.14010658204764634,0.1314969009915503,-0.008609681056096052,0.9827586206896551,0.9482758620689655,-0.03448275862068961
202,412,6420,140,0.8883052775250226,0.876484303912648,-0.011820973612374663,0.17704859865099012,0.18012225236932553,0.0030736537183354007,0.9714285714285714,0.8857142857142857,-0.08571428571428574
203,412,6357,115,0.9155970076480503,0.9109552400986306,-0.004641767549419695,0.22787286190384756,0.16840897367553054,-0.059463888228317024,0.9826086956521739,0.9478260869565217,-0.034782608695652195
204,412,6773,130,0.899717458516194,0.898588450537871,-0.0011290079783230489,0.16937314499461642,0.1543477397906421,-0.015025405203974329,0.9692307692307692,0.9153846153846154,-0.05384615384615388
205,412,6545,101,0.8944539705367184,0.8981161384294853,0.0036621678927669654,0.16842701289788373,0.17007237130649683,0.0016453584086131012,0.9702970297029703,0.900990099009901,-0.06930693069306926
206,412,6940,107,0.8973385070527717,0.8869969950665475,-0.010341511986224239,0.17116188934151066,0.2157254676329624,0.044563578291451744,0.9626168224299065,0.8691588785046729,-0.09345794392523366
207,412,6601,120,0.9170549812271769,0.9048385022887414,-0.012216478938435471,0.20936442339485892,0.1881555526771896,-0.021208870717669304,0.9916666666666667,0.925,-0.06666666666666665
208,412,7059,139,0.892933629974633,0.9014871917494905,0.008553561774857554,0.12705203445012023,0.1666613826368323,0.03960934818671208,0.9712230215827338,0.920863309352518,-0.050359712230215736
209,412,6445,110,0.8885412929611824,0.885720025830523,-0.002821267130659444,0.17114841198879302,0.14840266261433094,-0.022745749374462082,0.9545454545454546,0.8818181818181818,-0.07272727272727275
210,412,6488,131,0.8955638251755893,0.8928559849273567,-0.0027078402482325625,0.20206299554627583,0.16927626801205137,-0.03278672753422446,0.9770992366412213,0.9007633587786259,-0.07633587786259544
211,412,6960,133,0.9143493713043411,0.9035948594204127,-0.010754511883928397,0.20736610732809926,0.19563371126446144,-0.011732396063637823,0.9774436090225563,0.8947368421052632,-0.08270676691729317
212,412,7151,105,0.9010421313004338,0.895909871186624,-0.005132260113809739,0.13243154366623405,0.12844482629284354,-0.003986717373390514,0.9619047619047619,0.8952380952380953,-0.06666666666666665
213,412,6151,126,0.89917539353224,0.8936152275571362,-0.005560165975103781,0.184145972323039,0.19890525419433938,0.014759281871300378,0.9603174603174603,0.8888888888888888,-0.07142857142857151
214,412,6370,103,0.8973773859374345,0.8847507594875917,-0.012626626449842804,0.21257517623091116,0.16672853031594606,-0.045846645914965095,0.9611650485436893,0.8349514563106796,-0.12621359223300976
215,412,6393,114,0.9052243205561283,0.8955205740102765,-0.009703746545851821,0.18545101768506977,0.15726840059459093,-0.02818261709047884,0.9473684210526315,0.8771929824561403,-0.07017543859649122
216,412,6247,125,0.8940672982685397,0.8828180333224437,-0.011249264946096016,0.16992121425561493,0.15429163174428273,-0.015629582511332202,0.984,0.864,-0.12
217,412,6468,110,0.8924661843346965,0.9013511967742858,0.00888501243958928,0.10581858765396739,0.11732886499503499,0.011510277341067604,0.9818181818181818,0.9545454545454546,-0.027272727272727226
218,412,6762,118,0.8973841569811938,0.8813521056337309,-0.016032051347462883,0.2054367384639879,0.15211254600104251,-0.0533241924629454,0.9915254237288136,0.8728813559322034,-0.11864406779661019
219,412,6742,129,0.8905561866044918,0.885818044561042,-0.0047381420434498,0.14762917962642425,0.14429213636678917,-0.003337043259635075,0.9689922480620154,0.8914728682170543,-0.07751937984496116
220,412,6985,133,0.8905900916915757,0.8940713210346356,0.003481229343059944,0.15943155898656408,0.1961514011724591,0.036719842185895024,0.9774436090225563,0.8872180451127819,-0.09022556390977443
221,412,7194,102,0.8856872698317906,0.8621617287636995,-0.023525541068091127,0.1497247492137562,0.12649562748727544,-0.023229121726480756,0.9411764705882353,0.7843137254901961,-0.1568627450980392
222,412,6845,130,0.9054333008763389,0.9018168279970216,-0.003616472879317323,0.13035035008227405,0.1444867166522914,0.01413636657001735,0.9846153846153847,0.8923076923076924,-0.09230769230769231
223,412,6958,123,0.8838688957482113,0.860809677592021,-0.023059218156190275,0.1682552829552234,0.12659246966634585,-0.041662813288877554,0.9512195121951219,0.8455284552845529,-0.10569105691056901
224,412,6484,94,0.8773016348683115,0.8791704125461992,0.001868777677887734,0.1216231256911253,0.12121160937803097,-0.0004115163130943289,0.9574468085106383,0.851063829787234,-0.1063829787234043
225,412,6911,146,0.9167370328746874,0.9139563020785875,-0.0027807307960999728,0.19447030708729499,0.17065981213495132,-0.023810494952343664,0.9931506849315068,0.952054794520548,-0.041095890410958846
226,412,6506,121,0.9017557938608698,0.890595209588589,-0.011160584272280838,0.18049652864224278,0.1848424845747001,0.004345955932457318,0.9917355371900827,0.9090909090909091,-0.08264462809917361
227,412,6322,97,0.9135444872272594,0.9061549289943279,-0.007389558232931526,0.20765955009336365,0.21442379610513435,0.006764246011770697,0.979381443298969,0.8762886597938144,-0.1030927835051546
228,412,6729,93,0.9012084621517044,0.8996642620570754,-0.001544200094628967,0.1850108776519471,0.18123958486151126,-0.0037712927904358373,0.956989247311828,0.8924731182795699,-0.06451612903225812
229,412,6367,103,0.8980179543453731,0.9041494624855857,0.0061315081402125715,0.24001150395601864,0.23671264440787648,-0.003298859548142158,0.970873786407767,0.883495145631068,-0.08737864077669899
230,412,7005,126,0.9004931041564274,0.885587490799004,-0.014905613357423353,0.14261549833705134,0.14179000583383605,-0.000825492503215286,0.9761904761904762,0.8571428571428571,-0.11904761904761907
231,412,6868,119,0.90120416221015,0.9052732368692031,0.004069074659053151,0.1694802714278118,0.15771461025972522,-0.011765661168086583,0.9663865546218487,0.8907563025210085,-0.07563025210084029
232,412,6304,133,0.8956969477656221,0.8901873058923438,-0.005509641873278293,0.186901199029687,0.15742033020355894,-0.02948086882612805,0.9924812030075187,0.9022556390977443,-0.09022556390977443
